"","mod_name","beta","std","t.value","p.value","CI.Lower_95CI","CI.Upper_95CI","dependent","factor","p.corrected","Sig"
"148","dtifa_cgh~dhea_timing",-4.888685e-02,0.04197409,-1.164691177,0.244902596,-0.131427506, 0.033653800,"dtifa_cgh","dhea_timing",0.87918421,FALSE
"149","dtifa_cst~dhea_timing",-9.940529e-03,0.04460305,-0.222866587,0.823763666,-0.097650938, 0.077769880,"dtifa_cst","dhea_timing",0.92217381,FALSE
"150","dtifa_atr~dhea_timing",-5.581409e-02,0.04057237,-1.375667326,0.169765937,-0.135598312, 0.023970134,"dtifa_atr","dhea_timing",0.87918421,FALSE
"151","dtifa_unc~dhea_timing",-4.809706e-02,0.04199640,-1.145266281,0.252847193,-0.130681583, 0.034487462,"dtifa_unc","dhea_timing",0.87918421,FALSE
"152","dtifa_ilf~dhea_timing", 3.266645e-02,0.04660929, 0.700857189,0.483837468,-0.058989156, 0.124322061,"dtifa_ilf","dhea_timing",0.87918421,FALSE
"153","dtifa_ifo~dhea_timing",-1.492948e-02,0.04242664,-0.351889392,0.725123728,-0.098360055, 0.068501087,"dtifa_ifo","dhea_timing",0.92217381,FALSE
"154","dtifa_slf~dhea_timing",-9.018166e-02,0.04426094,-2.037499703,0.042318817,-0.177219327,-0.003143987,"dtifa_slf","dhea_timing",0.87918421,FALSE
"155","dtifa_tslf~dhea_timing",-8.860491e-02,0.04349887,-2.036947509,0.042374425,-0.174143977,-0.003065834,"dtifa_tslf","dhea_timing",0.87918421,FALSE
"156","dtifa_pslf~dhea_timing",-7.548452e-02,0.04451652,-1.695651823,0.090802255,-0.163024767, 0.012055736,"dtifa_pslf","dhea_timing",0.87918421,FALSE
"157","dtifa_scs~dhea_timing",-1.893568e-02,0.03946986,-0.479750199,0.631691589,-0.096551849, 0.058680499,"dtifa_scs","dhea_timing",0.92217381,FALSE
"158","dtifa_fscs~dhea_timing",-5.396349e-02,0.04060435,-1.329007519,0.184673382,-0.133810603, 0.025883619,"dtifa_fscs","dhea_timing",0.87918421,FALSE
"159","dtifa_pscs~dhea_timing",-1.187919e-03,0.04021601,-0.029538450,0.976451254,-0.080271364, 0.077895527,"dtifa_pscs","dhea_timing",0.97645125,FALSE
"160","dtifa_sifc~dhea_timing",-1.905405e-02,0.04005684,-0.475675247,0.634589538,-0.097824502, 0.059716403,"dtifa_sifc","dhea_timing",0.92217381,FALSE
"161","dtifa_ifsfc~dhea_timing",-4.708147e-02,0.04389173,-1.072672718,0.284124736,-0.133393099, 0.039230168,"dtifa_ifsfc","dhea_timing",0.87918421,FALSE
"162","dtifa_fxcut~dhea_timing",-3.384355e-02,0.04174290,-0.810761737,0.418029391,-0.115929577, 0.048242480,"dtifa_fxcut","dhea_timing",0.87918421,FALSE
"163","bl.dtifa_fmaj~dhea_timing",-4.095935e-02,0.04905397,-0.834985525,0.404270558,-0.137103362, 0.055184657,"bl.dtifa_fmaj","dhea_timing",0.87918421,FALSE
"164","bl.dtifa_fmin~dhea_timing",-1.559767e-02,0.04438153,-0.351445150,0.725456648,-0.102583865, 0.071388521,"bl.dtifa_fmin","dhea_timing",0.92217381,FALSE
"165","bl.dtifa_cc~dhea_timing",-4.295758e-02,0.04305817,-0.997663837,0.319101521,-0.127350032, 0.041434880,"bl.dtifa_cc","dhea_timing",0.87918421,FALSE
"166","dtimd_fx~dhea_timing", 6.916473e-02,0.04910432, 1.408526445,0.159824156,-0.027397278, 0.165726742,"dtimd_fx","dhea_timing",0.95397621,FALSE
"167","dtimd_cgc~dhea_timing", 3.813535e-02,0.04212595, 0.905269685,0.365918059,-0.044703936, 0.120974632,"dtimd_cgc","dhea_timing",0.95397621,FALSE
"168","dtimd_cgh~dhea_timing",-3.320807e-02,0.04246306,-0.782046008,0.434693169,-0.116710268, 0.050294131,"dtimd_cgh","dhea_timing",0.95397621,FALSE
"169","dtimd_cst~dhea_timing",-4.053975e-02,0.04149411,-0.977000198,0.329214367,-0.122136544, 0.041057034,"dtimd_cst","dhea_timing",0.95397621,FALSE
"170","dtimd_atr~dhea_timing", 5.326047e-03,0.04485043, 0.118751310,0.905537533,-0.082870823, 0.093522916,"dtimd_atr","dhea_timing",0.98946253,FALSE
"171","dtimd_unc~dhea_timing", 5.809107e-02,0.04427821, 1.311956062,0.190357228,-0.028980561, 0.145162694,"dtimd_unc","dhea_timing",0.95397621,FALSE
"172","dtimd_ilf~dhea_timing", 6.276871e-02,0.04614542, 1.360237027,0.174592114,-0.027974725, 0.153512148,"dtimd_ilf","dhea_timing",0.95397621,FALSE
"173","dtimd_ifo~dhea_timing", 7.236441e-02,0.04615551, 1.567838913,0.117782862,-0.018398872, 0.163127696,"dtimd_ifo","dhea_timing",0.95397621,FALSE
"174","dtimd_slf~dhea_timing", 5.771057e-02,0.04712108, 1.224729140,0.221464954,-0.034951479, 0.150372610,"dtimd_slf","dhea_timing",0.95397621,FALSE
"175","dtimd_tslf~dhea_timing", 6.145730e-02,0.04724490, 1.300824071,0.194137069,-0.031448218, 0.154362813,"dtimd_tslf","dhea_timing",0.95397621,FALSE
"176","dtimd_pslf~dhea_timing", 5.440116e-02,0.04673143, 1.164123585,0.245132212,-0.037494641, 0.146296959,"dtimd_pslf","dhea_timing",0.95397621,FALSE
"177","dtimd_scs~dhea_timing", 4.121613e-03,0.04501527, 0.091560318,0.927097472,-0.084399424, 0.092642649,"dtimd_scs","dhea_timing",0.98946253,FALSE
"178","dtimd_fscs~dhea_timing", 2.494093e-04,0.04489252, 0.005555698,0.995570244,-0.088030246, 0.088529065,"dtimd_fscs","dhea_timing",0.99557024,FALSE
"179","dtimd_pscs~dhea_timing", 1.493639e-02,0.04584128, 0.325828353,0.744740431,-0.075208955, 0.105081729,"dtimd_pscs","dhea_timing",0.95752341,FALSE
"180","dtimd_sifc~dhea_timing", 2.014547e-02,0.04185194, 0.481350972,0.630554730,-0.062154968, 0.102445907,"dtimd_sifc","dhea_timing",0.95397621,FALSE
"181","dtimd_ifsfc~dhea_timing", 1.622523e-02,0.04554886, 0.356215992,0.721884063,-0.073345085, 0.105795550,"dtimd_ifsfc","dhea_timing",0.95397621,FALSE
"182","dtimd_fxcut~dhea_timing", 1.076413e-01,0.04778377, 2.252674129,0.024871493, 0.013676069, 0.201606453,"dtimd_fxcut","dhea_timing",0.95397621,FALSE
"183","bl.dtimd_fmaj~dhea_timing", 2.980747e-02,0.04767008, 0.625286862,0.532172466,-0.063624164, 0.123239112,"bl.dtimd_fmaj","dhea_timing",0.95397621,FALSE
"184","bl.dtimd_fmin~dhea_timing", 1.989797e-02,0.04937695, 0.402980973,0.687197512,-0.076879071, 0.116675013,"bl.dtimd_fmin","dhea_timing",0.95397621,FALSE
"185","bl.dtimd_cc~dhea_timing", 3.908177e-02,0.04977698, 0.785137386,0.432880947,-0.058479317, 0.136642850,"bl.dtimd_cc","dhea_timing",0.95397621,FALSE
"186","thk.APARC.bankssts~test_timing", 1.737385e-02,0.04073052, 0.426556031,0.669941757,-0.062708912, 0.097456612,"thk.APARC.bankssts","test_timing",0.95113058,FALSE
"187","thk.APARC.cdacate~test_timing", 4.703821e-02,0.04360524, 1.078728464,0.281385918,-0.038696708, 0.132773137,"thk.APARC.cdacate","test_timing",0.95113058,FALSE
"188","thk.APARC.cdmdfr~test_timing",-6.736425e-03,0.04504324,-0.149554642,0.881194511,-0.095298682, 0.081825831,"thk.APARC.cdmdfr","test_timing",0.95113058,FALSE
"189","thk.APARC.cuneus~test_timing",-3.652949e-02,0.04491037,-0.813386556,0.416500506,-0.124830514, 0.051771528,"thk.APARC.cuneus","test_timing",0.95113058,FALSE
"190","thk.APARC.ehinal~test_timing",-7.433795e-02,0.04499493,-1.652140414,0.099323334,-0.162805233, 0.014129334,"thk.APARC.ehinal","test_timing",0.95113058,FALSE
"191","thk.APARC.fusiform~test_timing", 9.311214e-03,0.04678094, 0.199038618,0.842337880,-0.082667644, 0.101290072,"thk.APARC.fusiform","test_timing",0.95113058,FALSE
"192","thk.APARC.ifpl~test_timing", 2.823736e-02,0.03976483, 0.710108863,0.478067634,-0.049946696, 0.106421410,"thk.APARC.ifpl","test_timing",0.95113058,FALSE
"193","thk.APARC.iftm~test_timing", 1.055361e-02,0.04556504, 0.231616295,0.816959422,-0.079034596, 0.100141807,"thk.APARC.iftm","test_timing",0.95113058,FALSE
"194","thk.APARC.ihcate~test_timing", 2.918034e-02,0.04650310, 0.627492348,0.530709493,-0.062252245, 0.120612929,"thk.APARC.ihcate","test_timing",0.95113058,FALSE
"195","thk.APARC.locc~test_timing", 1.488362e-03,0.03873989, 0.038419367,0.969373285,-0.074680493, 0.077657217,"thk.APARC.locc","test_timing",0.98791749,FALSE
"196","thk.APARC.lobfr~test_timing",-2.410129e-03,0.04726595,-0.050990795,0.959359369,-0.095342601, 0.090522344,"thk.APARC.lobfr","test_timing",0.98791749,FALSE
"197","thk.APARC.lingual~test_timing",-4.625014e-02,0.04654394,-0.993687627,0.321000704,-0.137763012, 0.045262739,"thk.APARC.lingual","test_timing",0.95113058,FALSE
"198","thk.APARC.mobfr~test_timing",-1.415543e-02,0.04363936,-0.324373072,0.745832224,-0.099957438, 0.071646572,"thk.APARC.mobfr","test_timing",0.95113058,FALSE
"199","thk.APARC.mdtm~test_timing",-3.589431e-02,0.03982216,-0.901365260,0.367959125,-0.114191075, 0.042402460,"thk.APARC.mdtm","test_timing",0.95113058,FALSE
"200","thk.APARC.parahpal~test_timing",-4.826947e-02,0.04702014,-1.026570207,0.305269105,-0.140718626, 0.044179685,"thk.APARC.parahpal","test_timing",0.95113058,FALSE
"201","thk.APARC.paracn~test_timing",-2.240059e-02,0.04546110,-0.492742043,0.622476492,-0.111784425, 0.066983238,"thk.APARC.paracn","test_timing",0.95113058,FALSE
"202","thk.APARC.parsopc~test_timing",-1.258996e-02,0.04321860,-0.291308946,0.770972335,-0.097564690, 0.072384760,"thk.APARC.parsopc","test_timing",0.95113058,FALSE
"203","thk.APARC.parsobis~test_timing", 1.596042e-02,0.04353818, 0.366584451,0.714130912,-0.069642647, 0.101563486,"thk.APARC.parsobis","test_timing",0.95113058,FALSE
"204","thk.APARC.parstgris~test_timing",-2.089514e-02,0.04221946,-0.494917308,0.620941545,-0.103905388, 0.062115108,"thk.APARC.parstgris","test_timing",0.95113058,FALSE
"205","thk.APARC.pericc~test_timing", 5.293362e-02,0.04396784, 1.203916787,0.229363337,-0.033514231, 0.139381477,"thk.APARC.pericc","test_timing",0.95113058,FALSE
"206","thk.APARC.postcn~test_timing",-4.496082e-02,0.04196693,-1.071339075,0.284689870,-0.127474565, 0.037552932,"thk.APARC.postcn","test_timing",0.95113058,FALSE
"207","thk.APARC.ptcate~test_timing", 3.120035e-02,0.04241795, 0.735545838,0.462456152,-0.052200169, 0.114600861,"thk.APARC.ptcate","test_timing",0.95113058,FALSE
"208","thk.APARC.precn~test_timing", 3.232355e-02,0.04248451, 0.760831370,0.447224727,-0.051207842, 0.115854944,"thk.APARC.precn","test_timing",0.95113058,FALSE
"209","thk.APARC.pc~test_timing",-6.329936e-02,0.04814407,-1.314790237,0.189365076,-0.157958355, 0.031359640,"thk.APARC.pc","test_timing",0.95113058,FALSE
"210","thk.APARC.rracate~test_timing", 1.431213e-02,0.04186422, 0.341870219,0.732635579,-0.067999668, 0.096623930,"thk.APARC.rracate","test_timing",0.95113058,FALSE
"211","thk.APARC.rrmdfr~test_timing",-1.415050e-03,0.04239278,-0.033379511,0.973389292,-0.084766084, 0.081935984,"thk.APARC.rrmdfr","test_timing",0.98791749,FALSE
"212","thk.APARC.sufr~test_timing",-2.565783e-03,0.04602496,-0.055747640,0.955571841,-0.093058265, 0.087926699,"thk.APARC.sufr","test_timing",0.98791749,FALSE
"213","thk.APARC.supl~test_timing",-1.733401e-02,0.04500099,-0.385191626,0.700308717,-0.105813197, 0.071145187,"thk.APARC.supl","test_timing",0.95113058,FALSE
"214","thk.APARC.sutm~test_timing",-2.314527e-02,0.04296653,-0.538681382,0.590418854,-0.107624373, 0.061333838,"thk.APARC.sutm","test_timing",0.95113058,FALSE
"215","thk.APARC.sm~test_timing", 2.462094e-04,0.03793526, 0.006490251,0.994824936,-0.074340620, 0.074833038,"thk.APARC.sm","test_timing",0.99482494,FALSE
"216","thk.APARC.frpole~test_timing", 1.374433e-02,0.04477906, 0.306936614,0.759057994,-0.074298513, 0.101787181,"thk.APARC.frpole","test_timing",0.95113058,FALSE
"217","thk.APARC.tmpole~test_timing", 7.379687e-03,0.04482258, 0.164642174,0.869312266,-0.080748720, 0.095508095,"thk.APARC.tmpole","test_timing",0.95113058,FALSE
"218","thk.APARC.trvtm~test_timing",-6.740795e-02,0.04450305,-1.514681592,0.130675716,-0.154908104, 0.020092208,"thk.APARC.trvtm","test_timing",0.95113058,FALSE
"219","thk.APARC.insula~test_timing", 2.682783e-02,0.04686532, 0.572445169,0.567355415,-0.065316936, 0.118972588,"thk.APARC.insula","test_timing",0.95113058,FALSE
"220","sulc.APARC.bankssts~test_timing",-5.249825e-02,0.04213551,-1.245938560,0.213546567,-0.135343444, 0.030346936,"sulc.APARC.bankssts","test_timing",0.95842883,FALSE
"221","sulc.APARC.cdacate~test_timing",-1.158422e-03,0.03808962,-0.030413071,0.975753421,-0.076048749, 0.073731905,"sulc.APARC.cdacate","test_timing",0.99887418,FALSE
"222","sulc.APARC.cdmdfr~test_timing", 1.436873e-02,0.04207571, 0.341497128,0.732916161,-0.068358879, 0.097096345,"sulc.APARC.cdmdfr","test_timing",0.95842883,FALSE
"223","sulc.APARC.cuneus~test_timing", 8.771438e-03,0.04438278, 0.197631579,0.843437898,-0.078492245, 0.096035121,"sulc.APARC.cuneus","test_timing",0.97112699,FALSE
"224","sulc.APARC.ehinal~test_timing", 6.820769e-02,0.04288105, 1.590625566,0.112516756,-0.016103351, 0.152518729,"sulc.APARC.ehinal","test_timing",0.95842883,FALSE
"225","sulc.APARC.fusiform~test_timing",-3.230579e-02,0.04494439,-0.718794777,0.472704528,-0.120673688, 0.056062107,"sulc.APARC.fusiform","test_timing",0.95842883,FALSE
"226","sulc.APARC.ifpl~test_timing",-4.734097e-03,0.04380853,-0.108063359,0.914001874,-0.090868722, 0.081400528,"sulc.APARC.ifpl","test_timing",0.97112699,FALSE
"227","sulc.APARC.iftm~test_timing",-2.338319e-02,0.04332672,-0.539694466,0.589720569,-0.108570493, 0.061804112,"sulc.APARC.iftm","test_timing",0.95842883,FALSE
"228","sulc.APARC.ihcate~test_timing", 2.276593e-02,0.04290496, 0.530612878,0.595993791,-0.061592137, 0.107123989,"sulc.APARC.ihcate","test_timing",0.95842883,FALSE
"229","sulc.APARC.locc~test_timing", 3.532046e-02,0.04328571, 0.815984382,0.415014935,-0.049786207, 0.120427130,"sulc.APARC.locc","test_timing",0.95842883,FALSE
"230","sulc.APARC.lobfr~test_timing",-9.194095e-03,0.04681630,-0.196386608,0.844411468,-0.101242486, 0.082854296,"sulc.APARC.lobfr","test_timing",0.97112699,FALSE
"231","sulc.APARC.lingual~test_timing", 2.448936e-02,0.04633605, 0.528516462,0.597446244,-0.066614765, 0.115593494,"sulc.APARC.lingual","test_timing",0.95842883,FALSE
"232","sulc.APARC.mobfr~test_timing",-6.933586e-03,0.03932820,-0.176300627,0.860150709,-0.084259156, 0.070391984,"sulc.APARC.mobfr","test_timing",0.97112699,FALSE
"233","sulc.APARC.mdtm~test_timing", 2.111334e-02,0.04370614, 0.483075045,0.629317753,-0.064819954, 0.107046641,"sulc.APARC.mdtm","test_timing",0.95842883,FALSE
"234","sulc.APARC.parahpal~test_timing", 6.689793e-05,0.04738082, 0.001411920,0.998874184,-0.093091427, 0.093225223,"sulc.APARC.parahpal","test_timing",0.99887418,FALSE
"235","sulc.APARC.paracn~test_timing", 4.863256e-02,0.04328788, 1.123468301,0.261940527,-0.036478381, 0.133743507,"sulc.APARC.paracn","test_timing",0.95842883,FALSE
"236","sulc.APARC.parsopc~test_timing", 4.511571e-02,0.04099878, 1.100415785,0.271840342,-0.035494498, 0.125725914,"sulc.APARC.parsopc","test_timing",0.95842883,FALSE
"237","sulc.APARC.parsobis~test_timing",-4.917411e-02,0.04320789,-1.138081778,0.255795899,-0.134127776, 0.035779554,"sulc.APARC.parsobis","test_timing",0.95842883,FALSE
"238","sulc.APARC.parstgris~test_timing", 1.866045e-02,0.04443300, 0.419968295,0.674743496,-0.068701981, 0.106022885,"sulc.APARC.parstgris","test_timing",0.95842883,FALSE
"239","sulc.APARC.pericc~test_timing",-6.658696e-03,0.04610433,-0.144426700,0.885239303,-0.097307224, 0.083989832,"sulc.APARC.pericc","test_timing",0.97112699,FALSE
"240","sulc.APARC.postcn~test_timing",-6.695345e-02,0.04370474,-1.531949146,0.126358384,-0.152884009, 0.018977116,"sulc.APARC.postcn","test_timing",0.95842883,FALSE
"241","sulc.APARC.ptcate~test_timing",-1.292480e-02,0.03754132,-0.344281981,0.730822693,-0.086737073, 0.060887475,"sulc.APARC.ptcate","test_timing",0.95842883,FALSE
"242","sulc.APARC.precn~test_timing", 3.329966e-02,0.04254232, 0.782742009,0.434261064,-0.050345388, 0.116944711,"sulc.APARC.precn","test_timing",0.95842883,FALSE
"243","sulc.APARC.pc~test_timing", 5.276784e-02,0.04528442, 1.165253908,0.244639549,-0.036268609, 0.141804296,"sulc.APARC.pc","test_timing",0.95842883,FALSE
"244","sulc.APARC.rracate~test_timing", 4.743777e-02,0.03729422, 1.271987392,0.204147365,-0.025888659, 0.120764205,"sulc.APARC.rracate","test_timing",0.95842883,FALSE
"245","sulc.APARC.rrmdfr~test_timing",-7.779920e-02,0.04340275,-1.792494878,0.073840755,-0.163135984, 0.007537585,"sulc.APARC.rrmdfr","test_timing",0.95842883,FALSE
"246","sulc.APARC.sufr~test_timing",-1.909812e-02,0.04163194,-0.458737268,0.646682380,-0.100953212, 0.062756969,"sulc.APARC.sufr","test_timing",0.95842883,FALSE
"247","sulc.APARC.supl~test_timing",-4.239009e-02,0.04512126,-0.939470574,0.348079755,-0.131105744, 0.046325560,"sulc.APARC.supl","test_timing",0.95842883,FALSE
"248","sulc.APARC.sutm~test_timing", 1.615839e-02,0.04394086, 0.367730468,0.713276820,-0.070236415, 0.102553202,"sulc.APARC.sutm","test_timing",0.95842883,FALSE
"249","sulc.APARC.sm~test_timing", 3.621166e-02,0.04315026, 0.839199142,0.401879693,-0.048628701, 0.121052030,"sulc.APARC.sm","test_timing",0.95842883,FALSE
"250","sulc.APARC.frpole~test_timing", 5.389670e-03,0.04351610, 0.123854618,0.901495189,-0.080169982, 0.090949322,"sulc.APARC.frpole","test_timing",0.97112699,FALSE
"251","sulc.APARC.tmpole~test_timing",-3.278712e-02,0.03999448,-0.819791037,0.412843781,-0.111422708, 0.045848472,"sulc.APARC.tmpole","test_timing",0.95842883,FALSE
"252","sulc.APARC.trvtm~test_timing", 1.632902e-02,0.03862757, 0.422729607,0.672729169,-0.059619009, 0.092277047,"sulc.APARC.trvtm","test_timing",0.95842883,FALSE
"253","sulc.APARC.insula~test_timing", 3.036304e-02,0.04168168, 0.728450393,0.466781915,-0.051589857, 0.112315931,"sulc.APARC.insula","test_timing",0.95842883,FALSE
"254","sa.APARC.bankssts~test_timing",-2.199520e-03,0.03851064,-0.057114605,0.954483609,-0.077917627, 0.073518588,"sa.APARC.bankssts","test_timing",0.96757704,FALSE
"255","sa.APARC.cdacate~test_timing", 5.689494e-03,0.03411641, 0.166767070,0.867641109,-0.061388866, 0.072767855,"sa.APARC.cdacate","test_timing",0.96757704,FALSE
"256","sa.APARC.cdmdfr~test_timing",-1.538681e-03,0.03782973,-0.040673861,0.967577039,-0.075918028, 0.072840665,"sa.APARC.cdmdfr","test_timing",0.96757704,FALSE
"257","sa.APARC.cuneus~test_timing", 2.345907e-02,0.04023847, 0.583000974,0.560234854,-0.055656238, 0.102574369,"sa.APARC.cuneus","test_timing",0.96757704,FALSE
"258","sa.APARC.ehinal~test_timing", 7.188185e-02,0.04321904, 1.663198433,0.097088614,-0.013093751, 0.156857441,"sa.APARC.ehinal","test_timing",0.96757704,FALSE
"259","sa.APARC.fusiform~test_timing", 2.708391e-02,0.03616954, 0.748804519,0.454433448,-0.044031217, 0.098199040,"sa.APARC.fusiform","test_timing",0.96757704,FALSE
"260","sa.APARC.ifpl~test_timing",-2.813625e-03,0.03852265,-0.073038193,0.941813754,-0.078555355, 0.072928105,"sa.APARC.ifpl","test_timing",0.96757704,FALSE
"261","sa.APARC.iftm~test_timing",-5.509839e-03,0.03697565,-0.149012636,0.881621887,-0.078209922, 0.067190244,"sa.APARC.iftm","test_timing",0.96757704,FALSE
"262","sa.APARC.ihcate~test_timing",-1.098503e-01,0.03882517,-2.829358071,0.004908966,-0.186186834,-0.033513773,"sa.APARC.ihcate","test_timing",0.21108552,TRUE
"263","sa.APARC.locc~test_timing", 1.489152e-03,0.03527795, 0.042211978,0.966351653,-0.067872973, 0.070851277,"sa.APARC.locc","test_timing",0.96757704,FALSE
"264","sa.APARC.lobfr~test_timing",-8.590673e-02,0.03973356,-2.162069426,0.031229891,-0.164029310,-0.007784142,"sa.APARC.lobfr","test_timing",0.67144265,FALSE
"265","sa.APARC.lingual~test_timing", 4.072418e-03,0.04394708, 0.092666401,0.926216916,-0.082334622, 0.090479458,"sa.APARC.lingual","test_timing",0.96757704,FALSE
"266","sa.APARC.mobfr~test_timing",-3.313757e-02,0.03527665,-0.939362752,0.348135021,-0.102497141, 0.036222000,"sa.APARC.mobfr","test_timing",0.96757704,FALSE
"267","sa.APARC.mdtm~test_timing",-1.037868e-02,0.03525728,-0.294369914,0.768634316,-0.079700161, 0.058942799,"sa.APARC.mdtm","test_timing",0.96757704,FALSE
"268","sa.APARC.parahpal~test_timing", 2.227937e-02,0.03954448, 0.563400231,0.573491214,-0.055471443, 0.100030181,"sa.APARC.parahpal","test_timing",0.96757704,FALSE
"269","sa.APARC.paracn~test_timing",-1.025820e-02,0.03902571,-0.262857386,0.792801475,-0.086989024, 0.066472632,"sa.APARC.paracn","test_timing",0.96757704,FALSE
"270","sa.APARC.parsopc~test_timing", 9.383271e-03,0.04028399, 0.232928063,0.815941371,-0.069821532, 0.088588075,"sa.APARC.parsopc","test_timing",0.96757704,FALSE
"271","sa.APARC.parsobis~test_timing",-3.932315e-02,0.03675604,-1.069841857,0.285362505,-0.111591438, 0.032945140,"sa.APARC.parsobis","test_timing",0.96757704,FALSE
"272","sa.APARC.parstgris~test_timing",-6.027963e-02,0.04192590,-1.437766006,0.151314856,-0.142712690, 0.022153432,"sa.APARC.parstgris","test_timing",0.96757704,FALSE
"273","sa.APARC.pericc~test_timing", 8.043357e-03,0.04506064, 0.178500714,0.858423895,-0.080553119, 0.096639833,"sa.APARC.pericc","test_timing",0.96757704,FALSE
"274","sa.APARC.postcn~test_timing",-3.805516e-02,0.03726778,-1.021127547,0.307836890,-0.111329606, 0.035219296,"sa.APARC.postcn","test_timing",0.96757704,FALSE
"275","sa.APARC.ptcate~test_timing", 8.690851e-03,0.03858649, 0.225230424,0.821919836,-0.067176396, 0.084558099,"sa.APARC.ptcate","test_timing",0.96757704,FALSE
"276","sa.APARC.precn~test_timing",-1.605926e-03,0.03669651,-0.043762367,0.965116572,-0.073757176, 0.070545323,"sa.APARC.precn","test_timing",0.96757704,FALSE
"277","sa.APARC.pc~test_timing", 3.194324e-02,0.03740667, 0.853944997,0.393667856,-0.041604300, 0.105490785,"sa.APARC.pc","test_timing",0.96757704,FALSE
"278","sa.APARC.rracate~test_timing", 1.706779e-02,0.03484944, 0.489757783,0.624584977,-0.051451831, 0.085587405,"sa.APARC.rracate","test_timing",0.96757704,FALSE
"279","sa.APARC.rrmdfr~test_timing",-1.187592e-02,0.03546853,-0.334829656,0.737936407,-0.081612764, 0.057860930,"sa.APARC.rrmdfr","test_timing",0.96757704,FALSE
"280","sa.APARC.sufr~test_timing", 3.876889e-02,0.03260519, 1.189040481,0.235158487,-0.025338158, 0.102875932,"sa.APARC.sufr","test_timing",0.96757704,FALSE
"281","sa.APARC.supl~test_timing",-3.585554e-03,0.03641199,-0.098471798,0.921609046,-0.075177378, 0.068006270,"sa.APARC.supl","test_timing",0.96757704,FALSE
"282","sa.APARC.sutm~test_timing", 3.031816e-02,0.03254433, 0.931595686,0.352130840,-0.033669234, 0.094305548,"sa.APARC.sutm","test_timing",0.96757704,FALSE
"283","sa.APARC.sm~test_timing",-2.978814e-02,0.03579636,-0.832155561,0.405838347,-0.100169548, 0.040593267,"sa.APARC.sm","test_timing",0.96757704,FALSE
"284","sa.APARC.frpole~test_timing", 2.140415e-02,0.04099254, 0.522147397,0.601868777,-0.059193779, 0.102002072,"sa.APARC.frpole","test_timing",0.96757704,FALSE
"285","sa.APARC.tmpole~test_timing", 2.558473e-02,0.04180489, 0.612003232,0.540897808,-0.056610419, 0.107779877,"sa.APARC.tmpole","test_timing",0.96757704,FALSE
"286","sa.APARC.trvtm~test_timing", 5.802652e-02,0.04075408, 1.423821400,0.155310217,-0.022102547, 0.138155596,"sa.APARC.trvtm","test_timing",0.96757704,FALSE
"287","sa.APARC.insula~test_timing",-2.656921e-02,0.03923932,-0.677106939,0.498745805,-0.103720027, 0.050581599,"sa.APARC.insula","test_timing",0.96757704,FALSE
"288","vol.APARC.bankssts~test_timing", 1.412892e-02,0.03909059, 0.361440572,0.717968909,-0.062729462, 0.090987310,"vol.APARC.bankssts","test_timing",0.95949449,FALSE
"289","vol.APARC.cdacate~test_timing", 2.407580e-02,0.03499974, 0.687885140,0.491940412,-0.044739319, 0.092890918,"vol.APARC.cdacate","test_timing",0.95949449,FALSE
"290","vol.APARC.cdmdfr~test_timing",-9.529227e-03,0.03963319,-0.240435518,0.810120955,-0.087454459, 0.068396005,"vol.APARC.cdmdfr","test_timing",0.95949449,FALSE
"291","vol.APARC.cuneus~test_timing", 9.007712e-03,0.04019386, 0.224106662,0.822793497,-0.070019884, 0.088035307,"vol.APARC.cuneus","test_timing",0.95949449,FALSE
"292","vol.APARC.ehinal~test_timing", 2.011719e-02,0.04109681, 0.489507432,0.624762000,-0.060685746, 0.100920132,"vol.APARC.ehinal","test_timing",0.95949449,FALSE
"293","vol.APARC.fusiform~test_timing", 4.496129e-02,0.03704253, 1.213774976,0.225579664,-0.027870277, 0.117792859,"vol.APARC.fusiform","test_timing",0.95949449,FALSE
"294","vol.APARC.ifpl~test_timing", 2.336062e-02,0.03788869, 0.616559224,0.537890843,-0.051134641, 0.097855883,"vol.APARC.ifpl","test_timing",0.95949449,FALSE
"295","vol.APARC.iftm~test_timing",-4.423713e-03,0.03890892,-0.113694060,0.909539739,-0.080924915, 0.072077488,"vol.APARC.iftm","test_timing",0.95949449,FALSE
"296","vol.APARC.ihcate~test_timing",-1.141340e-01,0.04018805,-2.839997372,0.004751485,-0.193150131,-0.035117781,"vol.APARC.ihcate","test_timing",0.16155048,TRUE
"297","vol.APARC.locc~test_timing", 2.285919e-02,0.03512271, 0.650838003,0.515540309,-0.046197707, 0.091916096,"vol.APARC.locc","test_timing",0.95949449,FALSE
"298","vol.APARC.lobfr~test_timing",-8.635882e-02,0.03938468,-2.192700810,0.028928295,-0.163795439,-0.008922199,"vol.APARC.lobfr","test_timing",0.49178102,FALSE
"299","vol.APARC.lingual~test_timing",-5.064069e-03,0.04317776,-0.117284214,0.906696152,-0.089958487, 0.079830349,"vol.APARC.lingual","test_timing",0.95949449,FALSE
"300","vol.APARC.mobfr~test_timing",-3.347508e-02,0.03891103,-0.860297937,0.390161626,-0.109980435, 0.043030272,"vol.APARC.mobfr","test_timing",0.95949449,FALSE
"301","vol.APARC.mdtm~test_timing",-2.745545e-02,0.03543744,-0.774758233,0.438959325,-0.097131158, 0.042220262,"vol.APARC.mdtm","test_timing",0.95949449,FALSE
