"","mod_name","beta","std","t.value","p.value","CI.Lower_95CI","CI.Upper_95CI","dependent","factor","p.corrected","Sig"
"457","sa.APARC.parstgris~estr_timing",-2.599053e-02,0.04294461,-0.6052105294,0.5454257998,-0.1104483655, 0.0584673020,"sa.APARC.parstgris","estr_timing",0.874119630,FALSE
"458","sa.APARC.pericc~estr_timing", 8.253108e-03,0.04803009, 0.1718320475,0.8636674796,-0.0862061695, 0.1027123858,"sa.APARC.pericc","estr_timing",0.969117018,FALSE
"459","sa.APARC.postcn~estr_timing",-4.133638e-02,0.03485505,-1.1859508867,0.2364348509,-0.1098847226, 0.0272119657,"sa.APARC.postcn","estr_timing",0.874119630,FALSE
"460","sa.APARC.ptcate~estr_timing",-4.975172e-03,0.03602110,-0.1381182555,0.8902252673,-0.0758167487, 0.0658664056,"sa.APARC.ptcate","estr_timing",0.969117018,FALSE
"461","sa.APARC.precn~estr_timing",-1.016832e-01,0.03750486,-2.7112009314,0.0070298674,-0.1754428646,-0.0279235718,"sa.APARC.precn","estr_timing",0.239015492,FALSE
"462","sa.APARC.pc~estr_timing",-8.965638e-03,0.03659258,-0.2450124716,0.8065883419,-0.0809311254, 0.0629998489,"sa.APARC.pc","estr_timing",0.969117018,FALSE
"463","sa.APARC.rracate~estr_timing", 2.842992e-02,0.03602479, 0.7891766540,0.4305355055,-0.0424189072, 0.0992787492,"sa.APARC.rracate","estr_timing",0.874119630,FALSE
"464","sa.APARC.rrmdfr~estr_timing", 2.041386e-02,0.03549792, 0.5750721018,0.5656068192,-0.0493987949, 0.0902265245,"sa.APARC.rrmdfr","estr_timing",0.874119630,FALSE
"465","sa.APARC.sufr~estr_timing",-2.797409e-03,0.03342192,-0.0836998205,0.9333422771,-0.0685272579, 0.0629324406,"sa.APARC.sufr","estr_timing",0.969117018,FALSE
"466","sa.APARC.supl~estr_timing",-5.687279e-02,0.03829055,-1.4852958561,0.1383529105,-0.1321776143, 0.0184320363,"sa.APARC.supl","estr_timing",0.874119630,FALSE
"467","sa.APARC.sutm~estr_timing",-1.038135e-03,0.03498799,-0.0296711737,0.9763459753,-0.0698479277, 0.0677716582,"sa.APARC.sutm","estr_timing",0.976345975,FALSE
"468","sa.APARC.sm~estr_timing", 2.511817e-02,0.03510898, 0.7154342935,0.4748109980,-0.0439295722, 0.0941659108,"sa.APARC.sm","estr_timing",0.874119630,FALSE
"469","sa.APARC.frpole~estr_timing",-2.328712e-02,0.03873750,-0.6011519362,0.5481224426,-0.0994709610, 0.0528967139,"sa.APARC.frpole","estr_timing",0.874119630,FALSE
"470","sa.APARC.tmpole~estr_timing", 3.194785e-02,0.03903437, 0.8184543737,0.4136468271,-0.0448198330, 0.1087155385,"sa.APARC.tmpole","estr_timing",0.874119630,FALSE
"471","sa.APARC.trvtm~estr_timing", 3.679354e-02,0.04318132, 0.8520706474,0.3947493277,-0.0481298257, 0.1217168996,"sa.APARC.trvtm","estr_timing",0.874119630,FALSE
"472","sa.APARC.insula~estr_timing", 1.390376e-02,0.03809052, 0.3650188164,0.7153147233,-0.0610076914, 0.0888152078,"sa.APARC.insula","estr_timing",0.969117018,FALSE
"473","vol.APARC.bankssts~estr_timing",-4.596219e-02,0.03997440,-1.1497906399,0.2510041023,-0.1245785892, 0.0326542152,"vol.APARC.bankssts","estr_timing",0.968037682,FALSE
"474","vol.APARC.cdacate~estr_timing",-3.881107e-02,0.03534927,-1.0979311724,0.2729786621,-0.1083313898, 0.0307092484,"vol.APARC.cdacate","estr_timing",0.968037682,FALSE
"475","vol.APARC.cdmdfr~estr_timing",-1.269971e-02,0.03941710,-0.3221877414,0.7475001176,-0.0902200978, 0.0648206830,"vol.APARC.cdmdfr","estr_timing",0.968037682,FALSE
"476","vol.APARC.cuneus~estr_timing",-6.757026e-03,0.03934142,-0.1717535074,0.8637291816,-0.0841285677, 0.0706145150,"vol.APARC.cuneus","estr_timing",0.968037682,FALSE
"477","vol.APARC.ehinal~estr_timing",-3.300605e-02,0.04454860,-0.7408997934,0.4592439819,-0.1206184048, 0.0546063020,"vol.APARC.ehinal","estr_timing",0.968037682,FALSE
"478","vol.APARC.fusiform~estr_timing", 2.462271e-03,0.03784226, 0.0650666883,0.9481575276,-0.0719609250, 0.0768854661,"vol.APARC.fusiform","estr_timing",0.968037682,FALSE
"479","vol.APARC.ifpl~estr_timing",-7.701523e-03,0.03811138,-0.2020793638,0.8399704329,-0.0826539855, 0.0672509393,"vol.APARC.ifpl","estr_timing",0.968037682,FALSE
"480","vol.APARC.iftm~estr_timing",-3.140346e-02,0.03729948,-0.8419277195,0.4003952224,-0.1047591851, 0.0419522576,"vol.APARC.iftm","estr_timing",0.968037682,FALSE
"481","vol.APARC.ihcate~estr_timing",-6.590583e-03,0.03817414,-0.1726452350,0.8630286793,-0.0816664678, 0.0684853025,"vol.APARC.ihcate","estr_timing",0.968037682,FALSE
"482","vol.APARC.locc~estr_timing",-1.617116e-02,0.03560106,-0.4542324097,0.6499391519,-0.0861866595, 0.0538443463,"vol.APARC.locc","estr_timing",0.968037682,FALSE
"483","vol.APARC.lobfr~estr_timing", 9.194858e-03,0.03309370, 0.2778431185,0.7812945313,-0.0558894986, 0.0742792139,"vol.APARC.lobfr","estr_timing",0.968037682,FALSE
"484","vol.APARC.lingual~estr_timing",-1.854965e-02,0.04521596,-0.4102456486,0.6818732311,-0.1074744610, 0.0703751634,"vol.APARC.lingual","estr_timing",0.968037682,FALSE
"485","vol.APARC.mobfr~estr_timing",-1.141513e-02,0.03540021,-0.3224592998,0.7472945867,-0.0810356279, 0.0582053715,"vol.APARC.mobfr","estr_timing",0.968037682,FALSE
"486","vol.APARC.mdtm~estr_timing",-6.714671e-02,0.03549387,-1.8917831831,0.0593335271,-0.1369513938, 0.0026579836,"vol.APARC.mdtm","estr_timing",0.968037682,FALSE
"487","vol.APARC.parahpal~estr_timing",-4.505308e-02,0.04188712,-1.0755833013,0.2828441064,-0.1274311708, 0.0373250056,"vol.APARC.parahpal","estr_timing",0.968037682,FALSE
"488","vol.APARC.paracn~estr_timing", 2.034391e-02,0.03944286, 0.5157816996,0.6063279569,-0.0572271419, 0.0979149538,"vol.APARC.paracn","estr_timing",0.968037682,FALSE
"489","vol.APARC.parsopc~estr_timing", 4.709743e-02,0.04025664, 1.1699292999,0.2428142634,-0.0320740624, 0.1262689179,"vol.APARC.parsopc","estr_timing",0.968037682,FALSE
"490","vol.APARC.parsobis~estr_timing", 3.325017e-02,0.03915646, 0.8491617992,0.3963635249,-0.0437576247, 0.1102579692,"vol.APARC.parsobis","estr_timing",0.968037682,FALSE
"491","vol.APARC.parstgris~estr_timing",-1.226200e-02,0.04377960,-0.2800847989,0.7795755802,-0.0983619757, 0.0738379753,"vol.APARC.parstgris","estr_timing",0.968037682,FALSE
"492","vol.APARC.pericc~estr_timing", 1.882934e-02,0.04440143, 0.4240706269,0.6717711582,-0.0684935659, 0.1061522488,"vol.APARC.pericc","estr_timing",0.968037682,FALSE
"493","vol.APARC.postcn~estr_timing",-2.273591e-02,0.03703794,-0.6138546782,0.5397045101,-0.0955772751, 0.0501054506,"vol.APARC.postcn","estr_timing",0.968037682,FALSE
"494","vol.APARC.ptcate~estr_timing", 1.431287e-03,0.03569488, 0.0400978177,0.9680376824,-0.0687687200, 0.0716312934,"vol.APARC.ptcate","estr_timing",0.968037682,FALSE
"495","vol.APARC.precn~estr_timing",-6.451773e-02,0.03618825,-1.7828367155,0.0754672843,-0.1356880319, 0.0066525641,"vol.APARC.precn","estr_timing",0.968037682,FALSE
"496","vol.APARC.pc~estr_timing",-7.056528e-03,0.03538590,-0.1994163573,0.8420512370,-0.0766488828, 0.0625358270,"vol.APARC.pc","estr_timing",0.968037682,FALSE
"497","vol.APARC.rracate~estr_timing", 1.444330e-02,0.03639566, 0.3968412664,0.6917229758,-0.0571349063, 0.0860215028,"vol.APARC.rracate","estr_timing",0.968037682,FALSE
"498","vol.APARC.rrmdfr~estr_timing", 2.250505e-02,0.03624033, 0.6209945840,0.5350016928,-0.0487676766, 0.0937777699,"vol.APARC.rrmdfr","estr_timing",0.968037682,FALSE
"499","vol.APARC.sufr~estr_timing", 4.776541e-03,0.03240647, 0.1473946450,0.8829042067,-0.0589562610, 0.0685093420,"vol.APARC.sufr","estr_timing",0.968037682,FALSE
"500","vol.APARC.supl~estr_timing",-3.035892e-02,0.03764884,-0.8063705928,0.4205690514,-0.1044017276, 0.0436838882,"vol.APARC.supl","estr_timing",0.968037682,FALSE
"501","vol.APARC.sutm~estr_timing", 3.332107e-03,0.03494736, 0.0953464538,0.9240934429,-0.0653977848, 0.0720619990,"vol.APARC.sutm","estr_timing",0.968037682,FALSE
"502","vol.APARC.sm~estr_timing", 4.090243e-02,0.03512214, 1.1645768579,0.2449723166,-0.0281711848, 0.1099760365,"vol.APARC.sm","estr_timing",0.968037682,FALSE
"503","vol.APARC.frpole~estr_timing",-5.073373e-02,0.04026355,-1.2600411139,0.2084822040,-0.1299188053, 0.0284513441,"vol.APARC.frpole","estr_timing",0.968037682,FALSE
"504","vol.APARC.tmpole~estr_timing", 1.107163e-02,0.04273954, 0.2590489493,0.7957476171,-0.0729828984, 0.0951261665,"vol.APARC.tmpole","estr_timing",0.968037682,FALSE
"505","vol.APARC.trvtm~estr_timing", 4.195779e-02,0.04184960, 1.0025851978,0.3167439258,-0.0403465187, 0.1242621012,"vol.APARC.trvtm","estr_timing",0.968037682,FALSE
"506","vol.APARC.insula~estr_timing",-9.693169e-03,0.03757331,-0.2579801801,0.7965716920,-0.0835874249, 0.0642010873,"vol.APARC.insula","estr_timing",0.968037682,FALSE
"507","vol.ASEG.tp~estr_timing",-5.490832e-02,0.03411901,-1.6093176353,0.1084357611,-0.1220091146, 0.0121924706,"vol.ASEG.tp","estr_timing",0.195184370,FALSE
"508","vol.ASEG.caudate~estr_timing",-1.027403e-01,0.04316236,-2.3803213337,0.0178247783,-0.1876263682,-0.0178542167,"vol.ASEG.caudate","estr_timing",0.080211503,FALSE
"509","vol.ASEG.putamen~estr_timing",-8.656085e-02,0.04322570,-2.0025322377,0.0459876235,-0.1715714858,-0.0015502181,"vol.ASEG.putamen","estr_timing",0.137962871,FALSE
"510","vol.ASEG.pallidum~estr_timing",-4.086604e-02,0.03941744,-1.0367502859,0.3005579152,-0.1183870945, 0.0366550106,"vol.ASEG.pallidum","estr_timing",0.450836873,FALSE
"511","vol.ASEG.hpus~estr_timing",-3.546521e-02,0.04004191,-0.8857023594,0.3763774840,-0.1142143811, 0.0432839601,"vol.ASEG.hpus","estr_timing",0.483913908,FALSE
"512","vol.ASEG.amygdala~estr_timing",-1.589038e-02,0.03656076,-0.4346294626,0.6640954753,-0.0877932850, 0.0560125209,"vol.ASEG.amygdala","estr_timing",0.664095475,FALSE
"513","vol.ASEG.aa~estr_timing",-2.019126e-02,0.03966257,-0.5090757992,0.6110153568,-0.0981944085, 0.0578118948,"vol.ASEG.aa","estr_timing",0.664095475,FALSE
"514","vol.ASEG.vedc~estr_timing",-5.555771e-02,0.03439555,-1.6152587127,0.1071430414,-0.1232023687, 0.0120869463,"vol.ASEG.vedc","estr_timing",0.195184370,FALSE
"515","bl.vol.ASEG.subcorticalgv~estr_timing",-8.472121e-02,0.03009657,-2.8149792413,0.0051501258,-0.1437093979,-0.0257330238,"bl.vol.ASEG.subcorticalgv","estr_timing",0.046351132,FALSE
"516","dtifa_fx~estr_timing",-2.338106e-03,0.04718582,-0.0495510213,0.9605100642,-0.0951600094, 0.0904837983,"dtifa_fx","estr_timing",0.960510064,FALSE
"517","dtifa_cgc~estr_timing", 5.847485e-02,0.04336127, 1.3485503509,0.1784034043,-0.0268235605, 0.1437732692,"dtifa_cgc","estr_timing",0.237871206,FALSE
"518","dtifa_cgh~estr_timing", 4.103546e-03,0.04610401, 0.0890062663,0.9291307588,-0.0865902699, 0.0947973614,"dtifa_cgh","estr_timing",0.960510064,FALSE
"519","dtifa_cst~estr_timing", 1.398841e-01,0.04688210, 2.9837431618,0.0030591154, 0.0476597026, 0.2321085827,"dtifa_cst","estr_timing",0.059557587,TRUE
"520","dtifa_atr~estr_timing", 8.112255e-02,0.04519799, 1.7948263844,0.0735936287,-0.0077889892, 0.1700340968,"dtifa_atr","estr_timing",0.123802764,FALSE
"521","dtifa_unc~estr_timing", 8.360112e-02,0.04220060, 1.9810412912,0.0484139537, 0.0005859338, 0.1666163114,"dtifa_unc","estr_timing",0.096827907,FALSE
"522","dtifa_ilf~estr_timing", 6.955073e-02,0.04889356, 1.4224925681,0.1558250001,-0.0266305758, 0.1657320405,"dtifa_ilf","estr_timing",0.222607143,FALSE
"523","dtifa_ifo~estr_timing", 4.815471e-02,0.04552384, 1.0577909023,0.2909221401,-0.0413978313, 0.1377072474,"dtifa_ifo","estr_timing",0.342261341,FALSE
"524","dtifa_slf~estr_timing", 9.550109e-02,0.04299307, 2.2213135229,0.0270058968, 0.0109269776, 0.1800751942,"dtifa_slf","estr_timing",0.077159705,FALSE
"525","dtifa_tslf~estr_timing", 1.052938e-01,0.04408509, 2.3884219388,0.0174809265, 0.0185715127, 0.1920160922,"dtifa_tslf","estr_timing",0.069923706,FALSE
"526","dtifa_pslf~estr_timing", 7.458827e-02,0.04165697, 1.7905352340,0.0742816586,-0.0073575193, 0.1565340655,"dtifa_pslf","estr_timing",0.123802764,FALSE
"527","dtifa_scs~estr_timing", 1.091262e-01,0.04435388, 2.4603536010,0.0143903604, 0.0218751923, 0.1963772698,"dtifa_scs","estr_timing",0.069923706,FALSE
"528","dtifa_fscs~estr_timing", 1.041916e-01,0.04596933, 2.2665459957,0.0240629724, 0.0137627203, 0.1946204741,"dtifa_fscs","estr_timing",0.077159705,FALSE
"529","dtifa_pscs~estr_timing", 1.219558e-01,0.04405753, 2.7681033020,0.0059557587, 0.0352877211, 0.2086238433,"dtifa_pscs","estr_timing",0.059557587,FALSE
"530","dtifa_sifc~estr_timing", 2.998475e-02,0.04630937, 0.6474876763,0.5177651825,-0.0611130502, 0.1210825474,"dtifa_sifc","estr_timing",0.575294647,FALSE
"531","dtifa_ifsfc~estr_timing", 6.188037e-02,0.04264131, 1.4511835158,0.1476758245,-0.0220017767, 0.1457625085,"dtifa_ifsfc","estr_timing",0.222607143,FALSE
"532","dtifa_fxcut~estr_timing", 5.803393e-02,0.04897142, 1.1850572119,0.2368449562,-0.0383005237, 0.1543683815,"dtifa_fxcut","estr_timing",0.296056195,FALSE
"533","bl.dtifa_fmaj~estr_timing", 1.045068e-01,0.04864793, 2.1482275453,0.0324209835, 0.0091586330, 0.1998550246,"bl.dtifa_fmaj","estr_timing",0.081052459,FALSE
"534","bl.dtifa_fmin~estr_timing", 9.128144e-02,0.04377598, 2.0851944856,0.0378174838, 0.0054820882, 0.1770807847,"bl.dtifa_fmin","estr_timing",0.084038853,FALSE
"535","bl.dtifa_cc~estr_timing", 9.773557e-02,0.04076493, 2.3975404767,0.0170592395, 0.0178377749, 0.1776333622,"bl.dtifa_cc","estr_timing",0.069923706,FALSE
"536","dtimd_fx~estr_timing", 3.280073e-02,0.05183564, 0.6327832620,0.5273120893,-0.0691681058, 0.1347695560,"dtimd_fx","estr_timing",0.659140112,FALSE
"537","dtimd_cgc~estr_timing",-6.982223e-02,0.04089019,-1.7075547550,0.0886566706,-0.1502596386, 0.0106151759,"dtimd_cgc","estr_timing",0.253304773,FALSE
"538","dtimd_cgh~estr_timing",-3.165738e-02,0.04606616,-0.6872153399,0.4924282485,-0.1222767444, 0.0589619942,"dtimd_cgh","estr_timing",0.656570998,FALSE
"539","dtimd_cst~estr_timing",-1.960495e-02,0.04259130,-0.4603040759,0.6456002152,-0.1033887044, 0.0641788102,"dtimd_cst","estr_timing",0.717333572,FALSE
"540","dtimd_atr~estr_timing",-3.043855e-02,0.04256472,-0.7151121195,0.4750438491,-0.1141700294, 0.0532929331,"dtimd_atr","estr_timing",0.656570998,FALSE
"541","dtimd_unc~estr_timing",-8.731261e-02,0.04036326,-2.1631702506,0.0312435000,-0.1667134695,-0.0079117421,"dtimd_unc","estr_timing",0.104145000,FALSE
"542","dtimd_ilf~estr_timing",-4.743876e-02,0.04685865,-1.0123799841,0.3120958637,-0.1396170812, 0.0447395558,"dtimd_ilf","estr_timing",0.567447025,FALSE
"543","dtimd_ifo~estr_timing",-2.287815e-02,0.04361219,-0.5245814019,0.6002253535,-0.1086701704, 0.0629138785,"dtimd_ifo","estr_timing",0.706147475,FALSE
"544","dtimd_slf~estr_timing",-1.015684e-01,0.04492715,-2.2607344013,0.0244247333,-0.1899471217,-0.0131896063,"dtimd_slf","estr_timing",0.104145000,FALSE
"545","dtimd_tslf~estr_timing",-9.945781e-02,0.04573549,-2.1746311369,0.0303655369,-0.1894266845,-0.0094889397,"dtimd_tslf","estr_timing",0.104145000,FALSE
"546","dtimd_pslf~estr_timing",-9.757834e-02,0.04402873,-2.2162425056,0.0273545264,-0.1841897551,-0.0109669271,"dtimd_pslf","estr_timing",0.104145000,FALSE
"547","dtimd_scs~estr_timing",-5.426575e-02,0.04238761,-1.2802267510,0.2013618521,-0.1376488169, 0.0291173208,"dtimd_scs","estr_timing",0.447470782,FALSE
"548","dtimd_fscs~estr_timing",-9.725130e-02,0.04274761,-2.2750115234,0.0235443625,-0.1813425416,-0.0131600526,"dtimd_fscs","estr_timing",0.104145000,FALSE
"549","dtimd_pscs~estr_timing",-3.615433e-02,0.04399338,-0.8218129599,0.4117749167,-0.1226962073, 0.0503875471,"dtimd_pscs","estr_timing",0.656570998,FALSE
"550","dtimd_sifc~estr_timing",-5.442742e-02,0.03903558,-1.3943029322,0.1641613115,-0.1312165135, 0.0223616801,"dtimd_sifc","estr_timing",0.410403279,FALSE
"551","dtimd_ifsfc~estr_timing",-1.338178e-01,0.04475408,-2.9900696912,0.0029981121,-0.2218561259,-0.0457795285,"dtimd_ifsfc","estr_timing",0.059962241,TRUE
"552","dtimd_fxcut~estr_timing", 1.284628e-03,0.04922275, 0.0260982558,0.9791946953,-0.0955442314, 0.0981134870,"dtimd_fxcut","estr_timing",0.979194695,FALSE
"553","bl.dtimd_fmaj~estr_timing",-5.720884e-02,0.05082287,-1.1256514891,0.2611285770,-0.1568198473, 0.0424021591,"bl.dtimd_fmaj","estr_timing",0.522257154,FALSE
"554","bl.dtimd_fmin~estr_timing",-1.540749e-02,0.05077586,-0.3034412323,0.7617442649,-0.1149263537, 0.0841113727,"bl.dtimd_fmin","estr_timing",0.801836068,FALSE
"555","bl.dtimd_cc~estr_timing",-3.437780e-02,0.04929733,-0.6973561609,0.4860694452,-0.1309987881, 0.0622431946,"bl.dtimd_cc","estr_timing",0.656570998,FALSE
"556","thk.APARC.bankssts~pt_f_INT", 1.735014e-02,0.04678701, 0.3708323438,0.7109906636,-0.0746744921, 0.1093747679,"thk.APARC.bankssts","pt_f_INT",0.849204744,FALSE
"557","thk.APARC.cdacate~pt_f_INT",-6.559045e-02,0.05051939,-1.2983224332,0.1950462971,-0.1649562313, 0.0337753228,"thk.APARC.cdacate","pt_f_INT",0.637322985,FALSE
"558","thk.APARC.cdmdfr~pt_f_INT", 2.001715e-02,0.05221001, 0.3833967270,0.7016624579,-0.0826738924, 0.1227081883,"thk.APARC.cdmdfr","pt_f_INT",0.849204744,FALSE
"559","thk.APARC.cuneus~pt_f_INT",-1.035310e-01,0.04799224,-2.1572446705,0.0316786946,-0.1979261670,-0.0091358329,"thk.APARC.cuneus","pt_f_INT",0.538537808,FALSE
"560","thk.APARC.ehinal~pt_f_INT",-6.559812e-02,0.04994038,-1.3135285107,0.1898803041,-0.1638250603, 0.0326288254,"thk.APARC.ehinal","pt_f_INT",0.637322985,FALSE
"561","thk.APARC.fusiform~pt_f_INT",-3.642946e-02,0.05058937,-0.7201010824,0.4719517481,-0.1359328854, 0.0630739646,"thk.APARC.fusiform","pt_f_INT",0.835197512,FALSE
"562","thk.APARC.ifpl~pt_f_INT", 1.348900e-02,0.04678107, 0.2883429984,0.7732578537,-0.0785239532, 0.1055019437,"thk.APARC.ifpl","pt_f_INT",0.849204744,FALSE
"563","thk.APARC.iftm~pt_f_INT",-4.897380e-02,0.04882986,-1.0029477335,0.3165910397,-0.1450164733, 0.0470688759,"thk.APARC.iftm","pt_f_INT",0.637322985,FALSE
"564","thk.APARC.ihcate~pt_f_INT", 1.163821e-02,0.05235844, 0.2222796081,0.8242281339,-0.0913447595, 0.1146211848,"thk.APARC.ihcate","pt_f_INT",0.849204744,FALSE
"565","thk.APARC.locc~pt_f_INT",-7.113329e-02,0.04452277,-1.5976833931,0.1110315739,-0.1587044169, 0.0164378354,"thk.APARC.locc","pt_f_INT",0.637322985,FALSE
"566","thk.APARC.lobfr~pt_f_INT",-1.153216e-01,0.05035701,-2.2900805087,0.0226214424,-0.2143679854,-0.0162752064,"thk.APARC.lobfr","pt_f_INT",0.538537808,FALSE
"567","thk.APARC.lingual~pt_f_INT",-7.169979e-02,0.04774360,-1.5017675425,0.1340744971,-0.1656059243, 0.0222063373,"thk.APARC.lingual","pt_f_INT",0.637322985,FALSE
"568","thk.APARC.mobfr~pt_f_INT",-5.812370e-02,0.04872286,-1.1929449699,0.2337130747,-0.1539559186, 0.0377085278,"thk.APARC.mobfr","pt_f_INT",0.637322985,FALSE
"569","thk.APARC.mdtm~pt_f_INT",-5.181767e-02,0.04504837,-1.1502673477,0.2508327667,-0.1404225791, 0.0367872482,"thk.APARC.mdtm","pt_f_INT",0.637322985,FALSE
"570","thk.APARC.parahpal~pt_f_INT", 3.281502e-02,0.05348336, 0.6135556669,0.5399144694,-0.0723805531, 0.1380105945,"thk.APARC.parahpal","pt_f_INT",0.835197512,FALSE
"571","thk.APARC.paracn~pt_f_INT", 5.008802e-02,0.05015524, 0.9986597542,0.3186614926,-0.0485615242, 0.1487375696,"thk.APARC.paracn","pt_f_INT",0.637322985,FALSE
"572","thk.APARC.parsopc~pt_f_INT", 1.803842e-02,0.04672226, 0.3860776879,0.6996778004,-0.0738588501, 0.1099356968,"thk.APARC.parsopc","pt_f_INT",0.849204744,FALSE
"573","thk.APARC.parsobis~pt_f_INT",-7.800902e-02,0.04855106,-1.6067419797,0.1090284543,-0.1735033211, 0.0174852776,"thk.APARC.parsobis","pt_f_INT",0.637322985,FALSE
"574","thk.APARC.parstgris~pt_f_INT",-4.886038e-02,0.04622419,-1.0570303594,0.2912394623,-0.1397780071, 0.0420572533,"thk.APARC.parstgris","pt_f_INT",0.637322985,FALSE
"575","thk.APARC.pericc~pt_f_INT",-2.512893e-02,0.04667045,-0.5384333575,0.5906261248,-0.1169242921, 0.0666664371,"thk.APARC.pericc","pt_f_INT",0.849204744,FALSE
"576","thk.APARC.postcn~pt_f_INT",-4.049239e-02,0.04676825,-0.8658094727,0.3871980830,-0.1324801167, 0.0514953299,"thk.APARC.postcn","pt_f_INT",0.731374157,FALSE
"577","thk.APARC.ptcate~pt_f_INT",-3.002579e-02,0.04899871,-0.6127872365,0.5404219197,-0.1264005727, 0.0663490007,"thk.APARC.ptcate","pt_f_INT",0.835197512,FALSE
"578","thk.APARC.precn~pt_f_INT", 6.717297e-02,0.04863766, 1.3810897656,0.1681478608,-0.0284916607, 0.1628376008,"thk.APARC.precn","pt_f_INT",0.637322985,FALSE
"579","thk.APARC.pc~pt_f_INT",-2.465273e-02,0.05224239,-0.4718911923,0.6373036342,-0.1274074550, 0.0781020044,"thk.APARC.pc","pt_f_INT",0.849204744,FALSE
"580","thk.APARC.rracate~pt_f_INT",-2.035939e-02,0.04660079,-0.4368893777,0.6624656861,-0.1120177317, 0.0712989544,"thk.APARC.rracate","pt_f_INT",0.849204744,FALSE
"581","thk.APARC.rrmdfr~pt_f_INT",-1.245317e-02,0.04671045,-0.2666034636,0.7899342261,-0.1043271983, 0.0794208647,"thk.APARC.rrmdfr","pt_f_INT",0.849204744,FALSE
"582","thk.APARC.sufr~pt_f_INT", 5.988940e-02,0.05093203, 1.1758689679,0.2404603751,-0.0402880066, 0.1600668038,"thk.APARC.sufr","pt_f_INT",0.637322985,FALSE
"583","thk.APARC.supl~pt_f_INT",-1.704149e-02,0.05158601,-0.3303510695,0.7413358081,-0.1185051964, 0.0844222083,"thk.APARC.supl","pt_f_INT",0.849204744,FALSE
"584","thk.APARC.sutm~pt_f_INT",-1.137043e-02,0.04811054,-0.2363396744,0.8133097626,-0.1059982912, 0.0832574306,"thk.APARC.sutm","pt_f_INT",0.849204744,FALSE
"585","thk.APARC.sm~pt_f_INT", 1.843186e-03,0.04170511, 0.0441956884,0.9647740617,-0.0801859265, 0.0838722985,"thk.APARC.sm","pt_f_INT",0.964774062,FALSE
"586","thk.APARC.frpole~pt_f_INT",-5.497567e-02,0.04877739,-1.1270726806,0.2604973117,-0.1509151459, 0.0409638094,"thk.APARC.frpole","pt_f_INT",0.637322985,FALSE
"587","thk.APARC.tmpole~pt_f_INT",-5.890810e-02,0.05153896,-1.1429820512,0.2538408779,-0.1602792484, 0.0424630473,"thk.APARC.tmpole","pt_f_INT",0.637322985,FALSE
"588","thk.APARC.trvtm~pt_f_INT",-5.385221e-02,0.04926600,-1.0930908460,0.2751187928,-0.1507527078, 0.0430482911,"thk.APARC.trvtm","pt_f_INT",0.637322985,FALSE
"589","thk.APARC.insula~pt_f_INT",-3.462502e-02,0.05063520,-0.6838133496,0.4945533912,-0.1342185888, 0.0649685392,"thk.APARC.insula","pt_f_INT",0.835197512,FALSE
"590","sulc.APARC.bankssts~pt_f_INT",-2.811015e-02,0.04684398,-0.6000804584,0.5488477008,-0.1202468227, 0.0640265137,"sulc.APARC.bankssts","pt_f_INT",0.848219174,FALSE
"591","sulc.APARC.cdacate~pt_f_INT", 1.054577e-01,0.04179048, 2.5234866308,0.0120696364, 0.0232606921, 0.1876547657,"sulc.APARC.cdacate","pt_f_INT",0.263583917,FALSE
"592","sulc.APARC.cdmdfr~pt_f_INT", 4.623990e-02,0.04560858, 1.0138421212,0.3113706409,-0.0434668906, 0.1359466941,"sulc.APARC.cdmdfr","pt_f_INT",0.814353984,FALSE
"593","sulc.APARC.cuneus~pt_f_INT", 1.374605e-02,0.05080640, 0.2705575108,0.7868936343,-0.0861842380, 0.1136763424,"sulc.APARC.cuneus","pt_f_INT",0.922564951,FALSE
"594","sulc.APARC.ehinal~pt_f_INT",-5.788984e-03,0.04938253,-0.1172273701,0.9067482906,-0.1029186873, 0.0913407198,"sulc.APARC.ehinal","pt_f_INT",0.970002955,FALSE
"595","sulc.APARC.fusiform~pt_f_INT",-9.911831e-02,0.04777040,-2.0748896949,0.0387397710,-0.1930771483,-0.0051594735,"sulc.APARC.fusiform","pt_f_INT",0.263583917,FALSE
"596","sulc.APARC.ifpl~pt_f_INT", 1.992902e-02,0.04639345, 0.4295654062,0.6677807377,-0.0713215113, 0.1111795516,"sulc.APARC.ifpl","pt_f_INT",0.896064097,FALSE
"597","sulc.APARC.iftm~pt_f_INT", 2.632016e-02,0.05126404, 0.5134234671,0.6079847200,-0.0745102571, 0.1271505768,"sulc.APARC.iftm","pt_f_INT",0.861311687,FALSE
"598","sulc.APARC.ihcate~pt_f_INT",-3.626059e-02,0.04744557,-0.7642565075,0.4452383008,-0.1295805180, 0.0570593478,"sulc.APARC.ihcate","pt_f_INT",0.848219174,FALSE
"599","sulc.APARC.locc~pt_f_INT", 3.012966e-02,0.05012114, 0.6011368559,0.5481447361,-0.0684527991, 0.1287121223,"sulc.APARC.locc","pt_f_INT",0.848219174,FALSE
"600","sulc.APARC.lobfr~pt_f_INT", 5.748239e-02,0.05082423, 1.1310036655,0.2588414242,-0.0424829748, 0.1574477517,"sulc.APARC.lobfr","pt_f_INT",0.800055311,FALSE
